食品安全事件	台湾地区台中市卫生局封存谊兴工业用碳酸镁425公斤
食品安全事件	甜蜜素成为白酒业的新危机
动物检验检疫	黑龙江省双鸭山市宝清县发生H7N9禽流感疫情
政策贸易	俄罗斯2017年对华面粉出口增加20%
法律法规	世卫组织首次提出抗生素分类标准
法律法规	国家标准委批准发布《猪肉糜类罐头》等312项国家标准
观点和评论	植物蛋白饮料受到热捧 补充蛋白质效果有限
观点和评论	我国婴幼儿奶粉注册配方数量大幅减少
政策贸易	白俄罗斯将向中国出口乳制品
检验检疫措施	美国对我国1家出口企业相关产品实施自动扣留
预警和召回	瑞典召回单增李斯特菌污染的辣椒奶酪味香肠
政策贸易	两会外贸最强音：一路一带市场新机遇
动物检验检疫	台湾高雄鹅场爆发H5型禽流感疫情
法律法规	卫计委：药食同源物质将增加9种
食品安全事件	香港禁止从智利Quilpue及罗马尼亚入口禽肉及禽类产品
食品安全事件	台湾官方就鸡蛋疑受二恶英污染事件发布说明
食品安全事件	80批次染发类化妆品不合格检出禁用组分邻氨基苯酚
食品安全事件	韩国查处一伪造韩国红参其包装在中国印刷
动物检验检疫	威海确诊一例人感染H7N9流感病例：加大管控 重点整治
法律法规	韩国拟修订《食品标准和规范》中“蛋及制品”相关内容
观点和评论	全球大豆价格低迷将持续两年
预警和召回	美国召回混有金属异物的蒸丸子
食品安全事件	贵州遵义查获11吨工业硫磺熏制的毒蕨菜
检验检疫措施	质检总局公布247批次不合格进境产品
观点和评论	农卫红：建议立法禁止养殖业预防性使用抗生素
食品安全事件	甘肃省食品药品监督管理局行政执法典型案例
预警和召回	进口食品猫腻多：蛋白粉“营养过剩”
食品安全事件	美墨边境一中餐馆老板以狗肉冒充猪肉被刑拘
政策贸易	台湾地区对大陆黄鱼加强抽批查验
法律法规	日本厚生劳动省发布《确保食品用器具及容器包装生产安全性相关指南》
法律法规	加拿大拟修订小型攀缘类水果中二甲酚草胺的最大残留限量
预警和召回	德国召回沙门氏菌污染的奶酪
食品安全事件	江苏省食品药品监督管理局关于公布2016年第18期省级食品安全监督抽检信息的公告
法律法规	台湾地区修订关于食用番泻叶的使用限制和标签要求草案
预警和召回	美国召回未标识蛋的冷冻肉桂卷
政策贸易	印尼商贩公开售鱼翅 鲨鱼惨遭屠宰触目惊心
预警和召回	美国召回沙门氏菌污染的柠檬代用茶
食品安全事件	韩国发布2016年食品中异物检查报告
食品安全事件	湖南14批次食品抽检不合格 包括饮料糕点等六类
观点和评论	郑杰代表建议:尽快实现我国食品供应链的全程可追溯、全程可监管
法律法规	台湾地区发布《健康食品管理法部分条文修订草案》
法律法规	卫计委拟允许硫酸钙 （石膏）添加于多种食品
法律法规	农业部出台一批农药管理新规
政策贸易	前9个月菲椰油出口增长37.68%
政策贸易	油籽业务疲弱致中粮巨亏7.75亿港元
食品安全事件	台湾地区美魔安化妆品涉标示不实和生厂商不明
检验检疫措施	山东2200吨大蒜遭韩国退货 蒜农损失惨重韩国拒不应诉
预警和召回	宁波：“王阿姨”海苔味油赞子铝超标
检验检疫措施	日本取消对进口鲸鱼肉中部分药残的检查
法律法规	印度发布食品安全和标准（禁止和限制销售）草案
法律法规	欧盟拟批准和否决一批生物杀灭剂活性物质
观点和评论	代表委员热议政府工作报告 把好群众饮食用药安全每一关
食品安全事件	江西九江调查疑似“镉大米”事件
食品安全事件	"山东省食药监局抽检 德州2家食品企业产品上""黑榜"
政策贸易	厂商会冀两地检验检疫互认
观点和评论	14年后重返中国：美国牛肉对国内市场冲击有限
食品安全事件	常德市民举报牛肉粉含吗啡
检验检疫措施	澳大利亚进口许可证申请启用进口条件生物安全性新系统
检验检疫措施	宁夏实施出口食品企业备案管理改革
法律法规	印度尼西亚通报修订吞拿（Tuna）等3种鱼罐头产品管理规定
食品安全事件	台卫生局：酒精对诺如病毒无效
观点和评论	中国销毁农药残留超标香蕉 菲律宾称不影响两国贸易关系
检验检疫措施	俄罗斯或对土耳其非制裁蔬菜实施限制
食品安全事件	香港卫生署：5种減肥产品含禁用西药成分
食品安全事件	安徽省食品药品监督管理局通报著名电商“三只松鼠”开心果霉菌超标的核查处置结果
食品安全事件	德州120一个月接食物中毒6起 生熟食接触易交叉污染
政策贸易	2月下旬以来超九成省区市牛肉价格下降
观点和评论	评论：牙膏监管别再陷入概念之争
食品安全事件	香港食安中心：泰国盒装咸蛋样本不符营养标籤规定
政策贸易	保乳制品顺利开拓中国市场
法律法规	台湾地区对有关修正、增订货品输入规定代号「508」的实施日期推迟到5月1日
观点和评论	专题探讨进口食品与电商结合
预警和召回	新西兰召回未标识致敏原芝麻的面包
观点和评论	韩媒：仁川将力推与威海经济合作 扩大自贸协定效应
观点和评论	我国口岸首次截获兰树蜂
食品安全事件	香港禁止从瑞典Nyköping Municipality入口禽肉及禽类产品
观点和评论	魏立华代表：中国奶业要坚持走高质量发展路线
政策贸易	新西兰3月年度贸易逆差近6年最高，乳制品出口继续下降
法律法规	商务部办公厅关于下达2017年流通行业标准项目计划的通知
政策贸易	美对华大豆出口销售总量提高9.04%
政策贸易	日媒：日本拟扩大对华大米出口 从大连开始实施
食品安全事件	黑龙江食药监局：实施四类重点食品品种全链条监管
食品安全事件	江西这4批次酒检出甜蜜素，涉及封缸酒、莲花老酒、米酒等
法律法规	广东私屠滥宰最高可处货值5倍罚款
观点和评论	食药监总局：1批次烤冷面检出山梨酸
法律法规	原创翻译：FDA采取措施去除加工食品中人造反式脂肪
预警和召回	美国召回两款沙门氏菌污染的多批次黄瓜
食品安全事件	河南公布新一期食品抽检结果 一批次海鲜含有毒物质
食品安全事件	台湾：过期粉裹爆浆猪排 500公斤流入市面
政策贸易	3月31日首列俄罗斯食品集装箱班列将从俄发往中国
观点和评论	国家食药监总局：慎食赤潮地区贝类海鲜
法律法规	美国拟制订甲维盐和多杀菌素在部分食品中的最大残留限量
观点和评论	阿根廷洪涝致大豆产量或损失多达250万吨
预警和召回	加拿大召回酸败的2款动物形状饼干
食品安全事件	2018年3月中国出口韩国食品违反情况（3月汇总）
法律法规	关于《SBT 10026-1992 洋葱》等56国内贸易行业标准调整为供销合作行业标准的公告
食品安全事件	中国质量协会：含糖类茶饮料的需求持续降低
观点和评论	食盐安全问题应引起重视
法律法规	哥斯达黎加发布酒精饮料补遗通报
检验检疫措施	陕西省对食品实施风险分级管理
食品安全事件	食药监总局通告4保健食品涉虚假宣传广告
政策贸易	突尼斯央行宣布对从中国进口的非生活必需材料（包括饼干、蔬菜、水果等）采取严格限制措施
食品安全事件	厦门福州3批次食品 抽检出了问题
法律法规	商务部回应美欲动用301条款调查中国：美应遵守WTO规则
食品安全事件	“问题肉”影响持续 巴西肉类进口商提高检验标准
法律法规	欧盟修订部分食品中联苯肼酯等三种农药残留限量
政策贸易	中巴将探讨建立海关电子信息共享系统
食品安全事件	深圳盐田检验检疫局退运一批铜严重超标葡萄酒
预警和召回	丹麦召回霉菌污染的果汁
观点和评论	矿泉水开封3天不会变危险水
政策贸易	巴氏奶进口政策收紧 国内乳企望重获市场
预警和召回	德国召回可能存在金属异物的经典调味炒洋葱腊肉
政策贸易	世界粮食计划署与中国发布五年战略合作计划
食品安全事件	江苏曝光3家公司的5批次食品不合格，涉及矿泉水、面包等
食品安全事件	“越南酸奶”等问题进口食品遭清退，市民购买多留心！
预警和召回	丹麦召回霉菌污染的3款黑麦面包
观点和评论	让微商暴富的减肥神药原来是食品果冻
食品安全事件	台中市卫生局抽验面条、肉圆、水晶饺 72件均合格
预警和召回	Mom's Pantry 回收可能受O121大肠杆菌污染的烘焙产品
法律法规	韩国发布《食品等履历追溯管理标准》部分修改草案
观点和评论	全球食品安全倡议组织落地中国
政策贸易	巴西将增加对墨西哥鸡肉出口
法律法规	台湾地区拟制定食品卫生安全管理系统认验证收费办法
政策贸易	美国农业部向牛油及忌廉征收市场保障税
食品安全事件	河北宁晋查处畜产品违法案件93起
食品安全事件	印尼逾20人饮用私酿酒后丧命
观点和评论	报告：全球主流食品饮料公司仅三成产品“健康”
法律法规	邯郸率先建立网络订餐监管系统 拧紧食品“安全阀”
动物检验检疫	乌拉圭启动输华牛肉全过程质量溯源合作
食品安全事件	日本丹波红酒公司社长因废弃牛肉事件引咎辞职 政府部门暂缓考虑刑事起诉
动物检验检疫	香港禁止从美国加利福尼亚州ＭｅｒｃｅｄＣｏｕｎｔｙ入口禽肉及禽类产品
预警和召回	5家企业召回6批“高危”玩具
检验检疫措施	俄罗斯停止进口阿根廷51家企业海产品
检验检疫措施	美国公司发布食品诺如病毒快速检测方案
政策贸易	墨西哥：太平洋蓝鳍金枪鱼处于濒危边缘
法律法规	《特殊医学用途配方食品注册管理办法》解读
预警和召回	澳门召回沙门氏菌污染的两款草本茶产品
政策贸易	湖南小龙虾以鲜活水产品形式实现大批量出口至柬埔寨
政策贸易	内蒙古被国家纳入“丝绸之路经济带”建设范围
食品安全事件	香港检出一批日本进口冷冻金目鲷样本汞含量超标
预警和召回	日本召回包装错误的香奈儿布朗霜化妆品
政策贸易	跨境电商对进口葡萄酒开闸
观点和评论	鲜牛奶隔夜加热后屡变“豆腐渣” 生产商：应属个案，会尽快联系解决
食品安全事件	韩国消费者院提议：制定亚麻籽中镉的标准
食品安全事件	香港食安中心证实本港进口4800罐台湾问题软糖 需停售回收
观点和评论	饮料还是调味品？海天苹果醋身份起争议
检验检疫措施	缅甸重启中缅边贸通道热水塘检查站
检验检疫措施	沙特阿拉伯暂停加拿大禽肉产品进口
政策贸易	尼日利亚6月4日起对酒精饮料等产品开征新消费税
检验检疫措施	韩国发布《食品法典》部分修改征求意见稿
法律法规	澳大利亚修订澳新食品标准法典附录20（2019年第4号公报）
预警和召回	丹麦召回存在酵母菌生长风险的香草味等4款脱脂酸牛奶
政策贸易	波兰将在中国等亚洲市场进行禽肉推广计划
检验检疫措施	香港禁止从德国、印度和日本部分地区及乌干达入口禽肉及禽类产品
食品安全事件	云南省集中销毁近600吨走私冻肉
食品安全事件	美修改蔬菜和水果进口审批流程
检验检疫措施	台湾地区修订外销食品(添加物)英文卫生证明等办理要求
食品安全事件	台湾地区“食品药物管理署”公布火锅料抽验结果
预警和召回	美国召回沙门氏菌污染的有机洋甘菊茶袋
政策贸易	海南万宁瓜农吁查清问题瓜园：莫让所有人担污名
检验检疫措施	韩国：泰国进口保鲜袋被暂定禁止流通、销售
检验检疫措施	美国国际贸易法院要求美国商务部就越南进口虾反倾销关税问题提交新的决定
动物检验检疫	成都新增4例人感染H7N9禽流感病例 患者均有活禽暴露史
法律法规	菲律宾发布食品风险管理方案指引国家标准
食品安全事件	湖南200万元“黑心食品”被集中销毁
法律法规	韩国修订《畜产品卫生管理法实施规则》
政策贸易	南通进口葡萄酒持续快速增长 保税区优势凸显
预警和召回	美国召回单增李斯特菌污染的能量食品
预警和召回	韩国召回大肠菌群超标的乌冬汤
预警和召回	日本召回霉菌污染的海鲜制品
预警和召回	日本召回标签错误的巧克力点心
观点和评论	美国猪肉行业致力于负责任的使用抗生素
检验检疫措施	印度拟修订食品安全与标准法规中霉菌毒素的含量
动物检验检疫	2015年1月26日全国小反刍兽疫确诊疫情情况
食品安全事件	安徽霍山破获特大制售假酒案，涉案金额超3000万元
观点和评论	马福祥：落实监管职责 进一步推动奶粉注册制实施
食品安全事件	苏州：圣女果干有毒 被查出二氧化硫残留量超标
法律法规	中国台湾产生鲜禽肉溯源制度8月1日实施
政策贸易	调查：在华欧企认为 中国管控互联网加重对企业危害
检验检疫措施	香港禁止从韩国京畿道进口口禽肉及禽类产品
预警和召回	美国召回含有过量氟化物的单碱，钙和氟化物补充剂
预警和召回	日本召回未标识保质期的甜甜圈
预警和召回	美国召回未标注牛奶的有机巧克力榛子酱
政策贸易	南部非洲玉米普遍丰收 南非将目光转向亚洲市场
动物检验检疫	阿尔及利亚发生鸡传染性支气管炎疫情
法律法规	加拿大卫生部降低化妆品中汞含量的限值
食品安全事件	美食药局要求消费者停用Tri-Methyl Xtreme营养品
预警和召回	韩国召回禁止进口的美国健康功能食品
食品安全事件	新疆首例食品安全公益诉讼：店主炸油条加明矾致铝超标11倍
食品安全事件	湖北省食药监局：3批次肉制品被检出不合格
政策贸易	美国要求WTO调查中国农产品进口关税配额
政策贸易	俄罗斯一企业将向中国出口冰激凌
预警和召回	美国召回未标识含有西布曲明的减肥膳食补充剂
食品安全事件	一款奶茶在新加坡下架 常熟加强相关出口饮料监管
食品安全事件	国家食药监总局发布《关于2017年第三季度食品安全监督抽检情况分析的通告》
食品安全事件	香港检出菜心样本除害剂残余超标
预警和召回	香港食安中心再次检出大肠菌群含量超标雪糕样本
法律法规	缅因州提议指定四种邻笨二价酸酯作为优先关注化学物质
预警和召回	意大利召回未标识致敏原乳的素食巧克力圣诞蛋糕
预警和召回	美国召回铅超标的咖喱粉
观点和评论	商务部专家：出口企业“不要浪费人民币的贬值”
食品安全事件	海口查获假冒牛栏山陈酿白酒近11吨
政策贸易	韩国泡菜有望今年出口中国
政策贸易	上海自贸区将建万国咖啡体验馆
观点和评论	宗庆后谈食品安全：“共治”之后方能“共享”
法律法规	加拿大就食品安全法规常见问题进行了解答
检验检疫措施	澳大利亚发布新规定：输澳不合规海产品将100%退回
观点和评论	使用得当 农残其实没那么可怕
政策贸易	前三季度越南进口农业物资保持增长
观点和评论	方便食品构筑安全屏障 营养健康才有永恒生命力
食品安全事件	加拿大召回受诺如病毒污染的树莓慕斯蛋糕
动物检验检疫	加拿大感染加谷病毒(Seneca Valley Virus)生猪被运输至美国
预警和召回	日本召回保质期标识错误的裙带菜加工品
预警和召回	美国召回受异物污染的有机烤鸡罐头
法律法规	加拿大拟修订多种食品中氟啶虫胺腈的最大残留限量
预警和召回	Swift Beef公司召回炖肉产品，可能受到异物污染
观点和评论	我国特殊膳食标准体系框架基本成熟
观点和评论	白羽肉鸡行业将向更安全健康发展
食品安全事件	意大利和斯洛文尼亚通报鸡蛋和蛋制品检出氟虫腈
法律法规	《流通业商品分类与代码编制规范》（征求意见稿）公开征求意见
食品安全事件	兰州召回含二氧化硫绿豆拉皮
政策贸易	越南今年出口大米预期增加
预警和召回	日本又扩大召回9款可能被诺如病毒污染的紫菜产品
预警和召回	英国召回致敏源不合格的奶油巧克力饼干
检验检疫措施	海关总署 农业农村部关于解除玻利维亚口蹄疫禁令
食品安全事件	盐田口岸销毁一批不合格进口冰淇淋
政策贸易	中澳17日正式签署自贸协定绝大多数产品都将实现零关税
食品安全事件	火锅食材竹荪镉超标 一年被曝光六次
食品安全事件	山东：某公司生产的胡辣汤中菌落总数项目不合格
检验检疫措施	云南勐腊检验检疫局首次从进境粮谷中截获菟丝子
法律法规	韩国拟修订多种食品标准及规范性要求
食品安全事件	杨梅送检绝大多数项目未检出 个别项目检出有残留
政策贸易	俄滨海边疆区食品价格平均增长12.8%
食品安全事件	中国乳协就网络谣言抹黑中国乳业发布声明
观点和评论	调查称72.8%受访者不接受转基因食品
检验检疫措施	美国对我国2家出口企业相关产品实施自动扣留
动物检验检疫	美国佐治亚州养殖白虾感染黑鳃病
食品安全事件	辣条”抽检发现超量使用防腐剂 菌落总数超标
预警和召回	美国召回沙门氏菌污染的3款奶酪制品
政策贸易	加州两大巨头酒庄收购葡萄园，开创商机
食品安全事件	中国乳制品工业协会关于辽宁辉山乳业高钙牛奶硫氰酸钠超限量值问题的声明
预警和召回	加拿大扩大召回未标识蛋的蛋糕
食品安全事件	江苏一季度食品抽检合格率98.1%
法律法规	澳大利亚修订食品中氟吡草酮等的最大残留限量
法律法规	美墨金枪鱼安全标示争端美国获胜
政策贸易	四大自贸区挂牌时间延至两会后，静候总体方案公布
法律法规	美国制定部分食品中硝磺草酮的残留限量
检验检疫措施	新西兰初级产业部与警方共同应对婴儿配方奶粉受1080污染的威胁
观点和评论	面粉增筋剂合规使用无碍安全
检验检疫措施	香港禁止从丹麦Aalborg Municipality进口禽肉及禽类产品
法律法规	海湾国家发布新鲜甜菜技术法规草案
观点和评论	华中农业大学教授陈昌福：完全禁止抗菌素使用是不现实的
观点和评论	中国牛肉市场对法解禁将为法畜牧业提供巨大商机
预警和召回	加拿大在大西洋鲱鱼中检出病毒性出血性败血症病毒
政策贸易	中国53亿美元购买美国大豆1318万吨
预警和召回	爱尔兰召回单增李斯特菌污染的蓝奶酪
法律法规	中国食品安全风险评估中心拟修订乳酸链球菌素、纳他霉素、蛋白酶的使用范围
预警和召回	美国召回单增李斯特菌污染的有机菠菜制品
法律法规	食药监总局全面加强食品药品监管系统法治建设的实施意见
食品安全事件	东欧成欧洲“垃圾桶”？捷克批食品公司“偏心眼”
检验检疫措施	巴西三年后将全面禁用百草枯 目前市场在售14款制剂产品
食品安全事件	美国FDA严格规范加工食品含盐量标准
食品安全事件	在售水产品被检出禁药 沃尔玛回应称对问题产品立即下架并停售
预警和召回	瑞典召回未标示致敏原小麦且无瑞典语标签的玉米泡芙
预警和召回	日本召回标签不合格的咖啡大福饼
法律法规	新疆维吾尔自治区出台《食品安全监督抽检信息公布管理办法（试行）》
食品安全事件	苏州：“椰香小挞”里竟吃出钢丝 厂家召回同批次糕点
观点和评论	工信部消费品司司长高延敏：乳制品行业“三品”工作值得重视
法律法规	俄罗斯政府或将俄国内禁止转基因食品
预警和召回	美国召回沙门氏菌污染的茶香粉等5款制品
法律法规	云南将三七花、茎叶作为普通地方特色食品原料进行管理
观点和评论	徐延豪：维护食安需要科技来支撑
预警和召回	英国召回保质期标示错误的多款肉制品
检验检疫措施	香港暂停内蒙古通辽市科尔沁区的食用家禽及禽产品进口
观点和评论	美媒：日本核灾善后差 无良厂商为食品改标签
政策贸易	印尼暂缓向棕櫚油出口商征税
政策贸易	美国解禁宫城产大米进口限制
预警和召回	日清食品匈牙利公司在多国召回混入玻璃异物的合味道杯面
食品安全事件	澳门卫生局联同海关对进口不符合标签及包装要求的烟草制品进行保全性扣押
法律法规	食药监总局关于发布饮料生产许可审查细则（2017版）的公告（2017年第166号）
法律法规	一周禽业新闻关键词：美国禽肉标准新提案 禽流感疫情 肉制品出口
政策贸易	印尼计划增加大豆进口量
政策贸易	俄罗斯降低向日葵出口税
政策贸易	进口奶粉量下滑 国产奶粉促销抢市场
政策贸易	京东发力进口食品电商 加速推进国际化
观点和评论	驻新西兰大使点赞绵羊奶 出口中国震动市场
法律法规	国家标准委关于公布中国国家标准化管理委员会和法国国家标准化机构首批中法互认标准清单的公告
法律法规	法国全力解决“天然葡萄酒”的定义问题
预警和召回	继“毒鸡蛋”后韩国又现“毒蔬菜”：农药残留严重超标
观点和评论	“淡水三文鱼”之争，关键在能不能生吃
预警和召回	美国召回未标识致敏源腰果的水果及奶酪制品
法律法规	国家食药监总局发布《保健食品备案产品可用辅料及其使用规定（试行）》等
预警和召回	加拿大召回单增李斯特菌污染的含葵花籽坚果棒
预警和召回	韩国召回大肠菌群阳性的炸猪排酱
政策贸易	商务部就欧盟禽肉关税配额协议向WTO提请诉讼
动物检验检疫	苏里南发生2起马脑脊髓炎（东部）疫情
预警和召回	美国召回由未受监管的原料肉制成的牛肉玉米粉蒸肉
预警和召回	美国召回疑含塑料碎片的涂抹干酪
预警和召回	爱尔兰召回未申报致敏源乳的巧克力曲奇饼干
法律法规	国家认监委发布《国家认监委关于下达2017年第一批认证认可行业标准制定计划项目的通知》
检验检疫措施	澳洲打击屯奶行为 没收60吨运往中国奶粉
观点和评论	食品安全恐慌放大 澳大利亚政府改革来源国标签
预警和召回	美国召回未标示致敏原蛋和乳的芦荟烤玉米粉饼
预警和召回	英国召回未标示乳的馅饼等两款产品
食品安全事件	香港食物安全中心发布2018年1月营养素含量及致敏物检测结果
预警和召回	美国召回未申报鸡蛋致敏原来的通心粉和奶酪
法律法规	欧盟拟修订磺草唑胺（metosulam）的最大残留限量
食品安全事件	双汇火腿肠怪异问题频发 保质期内竟然“长毛” 2岁女童吃出活蛆
检验检疫措施	俄罗斯对我国一家出口水产品企业产品加强监控检查
食品安全事件	美国公布了2016年酒精饮料抽样计划结果
观点和评论	大公报：台食安网漏洞百出
政策贸易	韩政府利用自贸协定签署契机，力推广韩国食品突破中国非关税壁垒
法律法规	亚美尼亚果蔬出口俄罗斯联邦必须加贴标签
检验检疫措施	菏泽冷冻兔肉恢复对欧盟出口
法律法规	上海市食药监局推进2016年度建议提案办理工作
检验检疫措施	葡语非洲国家将携手保障食品安全
食品安全事件	挪威和俄罗斯同意减少巴伦支海真鳕捕捞量
政策贸易	越南公布实施《中国-东盟自贸协定》2016-2018年特别优惠关税方案
预警和召回	澳门召回苯甲酸含量不合格的西洋菜蜜
政策贸易	俄罗斯将加大肉类产品中抗生素残留检查力度
预警和召回	意大利召回沙门氏菌污染的萨拉米香肠
政策贸易	国务院印发《关于完善出口退税负担机制有关问题的通知》
观点和评论	打败方便面的是什么？专家：懒人经济是趋势
检验检疫措施	日本禁止从美国肯塔基州进口禽肉及禽类产品
预警和召回	西班牙通报我国一批带壳花生黄曲霉毒素不合格
法律法规	纽约州拟要求含铅节日装饰品添加警告标签
观点和评论	超400个中外资婴幼儿配方奶粉产品争抢“过闸”
预警和召回	英国召回沙门氏菌污染的蛋清液
法律法规	韩国发布《畜产品安全管理认证标准》修订案行政预告
预警和召回	美国FDA对我国一家企业的产品实施自动扣留
食品安全事件	新加坡良木园酒店榴莲糕点疑引起76起食物中毒事件
观点和评论	商务部流通产业促进中心与中国酒业协会签署战略合作框架协议
预警和召回	美国召回中国有安全隐患的浓咖啡机
法律法规	欧盟拟修订黄瓜和绿皮南瓜中戊唑醇的最大残留限量
食品安全事件	老冉酒坊等企业白酒被检出氰化物 共三批次不合格
法律法规	日本农水省开始实行“地理标志保护制度”
观点和评论	水果“软黄金”如何走得更远
预警和召回	新西兰召回未标示致敏原乳的三款即食冻干餐
食品安全事件	台湾地区通报2016年食物中毒案件情况
观点和评论	80%谣言持续两年以上 食品安全成重灾区
法律法规	韩国将增加淀粉、洋葱等17种产品的市场准入量
法律法规	韩国修订《功能性化妆品标准和实验方法》
食品安全事件	涉窜改食品期限 北市卫生局：维格饼家提交3项消费者补偿方案
观点和评论	新京报：高钙奶硫氰酸钠“超标”谁来裁判
政策贸易	哈萨克斯坦农业部表示不存在限制挪威水产品进口的理由
政策贸易	韩国：降价供应500万个鸡蛋 紧急放出2100吨鸡肉储备物资
观点和评论	质量更好，价格更低，配方更多，却仍不敌洋品牌——奶粉“国家队”雄起只差人心？
食品安全事件	新加坡海域养鱼场死鱼事件重演
法律法规	韩国发布《健康功能食品相关法律》部分修改征求意见稿
政策贸易	美国政府将为约旦提供10万吨小麦援助
食品安全事件	知福牌铁观音第4次登上黑榜 欧尚沃尔玛等已下架
预警和召回	美国召回未经检验的五款即食肉制产品
观点和评论	高燕：中企投资“海丝”国年增44%
法律法规	韩国发布功能性化妆品标准和试验方法修正案
法律法规	马来西亚发布有关新植物检疫证书生效日期最终草案
政策贸易	突厥语国家合作委员会成员国将实行统一的海关程序和标准
食品安全事件	韩国自主品牌（PB）制造业被查出使用未标示保质期原料
食品安全事件	台北市查获渔洋公司过期海鲜最新进展
预警和召回	美国召回含有未申报的高果糖玉米糖浆的胡椒樱桃汁
食品安全事件	进口不合格食品微生物污染严重 桶装饮用水问题多
食品安全事件	济南破获2起涉盐食品案 工业用盐做烧饼5名嫌犯被追刑责
观点和评论	向谣言说“不”——听业界“会诊”网络食品谣言
观点和评论	喝生奶新鲜又营养吗？钟凯：未杀菌无法保证安全
预警和召回	日本召回霉菌污染的味增汤
观点和评论	生态文明贵阳国际论坛2016年年会——大数据时代的食品安全主题论坛成功举办
预警和召回	法国召回未标示致敏原乳和贝类的奶酪鱼排
预警和召回	德国召回碘含量超标的干海带
食品安全事件	福建省食品药品监督管理局2015年食品安全监督抽检信息公告（第6期）
政策贸易	智利北部海域章鱼禁捕期开始
预警和召回	美国召回沙门氏菌污染的5款香料
观点和评论	食品专家解读黄曲霉毒素（食药总局官网）
政策贸易	菲律宾棉兰老地区查出走私伪劣香烟
政策贸易	广西3个进境水果指定口岸获批
食品安全事件	上海：米线汤底添加罂粟壳 黑心店主终被抓
预警和召回	美国召回多款可能受沙门氏菌污染的薯片产品
法律法规	日本拟就赤霉素等7种农兽药的最大残留限量征求意见
食品安全事件	上海食药监抽检：乐购黑鱼等10批次水产品不合格
食品安全事件	甘肃省食品药品监督管理局关于2015年1-8月份食品安全抽检监测分析情况的公告
预警和召回	日本召回混入玻璃碎片的起泡葡萄酒
观点和评论	惠州修订食品药品违法行为行政处罚规定
法律法规	台湾地区修订食品安全卫生管理法部分条文
食品安全事件	湖北：某公司生产的蜂堂牌洋槐蜂蜜检出甲硝唑。
食品安全事件	台湾地区南投县检验饮用水 4座加水站检出大肠杆菌
观点和评论	支树平：部署质量提升行动 体现了中央抓质量的决心和作风
食品安全事件	中国多省警方携手破获一起特大制售假烟走私烟案
观点和评论	研究发现孕妇补充鱼油并不能提升儿童智力
食品安全事件	"南宁：60吨""问题""牛肉被查 7人涉嫌走私被抓"
食品安全事件	武汉市场回收死虾做虾仁  加工点辩称系“脑死亡”
食品安全事件	烟台市集中销毁假冒伪劣食品药品 货值400余万元
法律法规	俄罗斯蜂蜜将不得有抗生素残留
政策贸易	俄“别洛戈尔斯克”跨越式发展区内“阿穆尔”榨油厂开工建设
预警和召回	韩国召回检出兽药的鸡蛋
食品安全事件	韩国爆款进口鲜牛奶竟是风味乳 保质期让人心里犯嘀咕
预警和召回	韩国召回大肠菌群超标的猪肉皮
检验检疫措施	澳大利亚将修改鲈鱼进口适用条件
预警和召回	美国召回未申报蛋和大豆的冷藏鸡肉沙拉三明治
法律法规	美国制修订灭螨醌等多项农药最大残留限量
政策贸易	新西兰乳制品业深陷危机 “白色淘金潮”逝去
观点和评论	国家食药总局将全面整顿婴幼儿配方乳粉销售渠道
预警和召回	挪威召回未标示致敏原乳的荞麦粉
法律法规	哥斯达黎加发布食品中微生物标准补遗通报
预警和召回	意大利召组胺超标的鳀鱼片罐头
食品安全事件	京东自营冰糖二氧化硫超标
政策贸易	缅甸国家出口战略于3月25日实施
食品安全事件	广西市民路边买早餐买到“隔夜奶” 回应:应当场举报
食品安全事件	南京市场上出现来路不明的美国牛肉 食药监、工商等部门展开联合执法
食品安全事件	香港椰菜及西洋菜样本检出农残超标
政策贸易	委内瑞拉食品工业原材料库存紧张
观点和评论	我国餐饮外卖首个绿色发展行业公约发布 “绿色外卖联盟”倡导健康消费
食品安全事件	京东1号店自营店所售白糖不合格
预警和召回	美国召回未标示致敏乳的即食鸡肉香肠产品
观点和评论	2017年前三季度许昌出口蜂产品货值超3亿元
政策贸易	美批准种植防褐变转基因苹果
观点和评论	台湾连爆多起食药安全案件 民众痛心不满
政策贸易	10种转基因食品及饲料获准欧盟上市
食品安全事件	总局通告4批次食品不合格
食品安全事件	陕西石泉县发生疑似食物中毒事件致2人死亡
法律法规	加拿大修订吡唑解草酯在利甘草种子、燕麦等食品中的最大残留限量
食品安全事件	法国紧急召回3品牌婴儿奶粉 京东等平台仍有售卖（附官方公报链接、召回批次信息）
食品安全事件	食药监总局通告9批次食品不合格
食品安全事件	北京市食品药品监督管理局关于公布执行国家食品药品监督管理总局食品安全监督抽检情况的公告
预警和召回	英国召回致敏源不合格的香肠
观点和评论	中国传媒大学王四新：破除食品谣言需要政府、企业、媒体三方合力
预警和召回	台湾地区检出大陆出口干薄荷中多菌灵残留量超标
法律法规	日本拟扩大食品添加剂硫酸锌应用范围
食品安全事件	香港19款食用米验出致癌无机砷超标， 泰国佳之选超标最高
观点和评论	农业部：明年猪肉价格预期 稳中略降
法律法规	日本制定液体婴儿配方乳的标准
政策贸易	中国商务部发布对原产于巴西的进口白羽肉鸡产品反倾销调查最终裁定
预警和召回	印度发布“关于在饼干和面包中使用酵母的规定”
食品安全事件	台湾地区市售手摇饮料8%农残招标
